Which human activity will help decrease air pollution?,burning crops,driving a hybrid car,burning household garbage,using coal to produce energy,B,https://github.com/hendrycks/test,arc_hard.csv,1076,0.191
 Before beginning the market segmentation process, a firm should:,"Identify bases for segmenting markets.,Forecast total market potential.",Forecast market share.,Select target market segments.,A,https://github.com/hendrycks/test,marketing_test.csv,137,0.19
As I search among classifications, its groupings of materials," and properties, I may be looking for,hydrogen peroxide,aspirin",vitamins,petroleum jelly.,C,https://github.com/hendrycks/test,obqa.csv,302,0.19
Skidding causes friction, as seen in,"running a track,rolling a car",Nascar races,riding a bike,C,https://github.com/hendrycks/test,obqa.csv,2323,0.19
Water can be boiled in a pot over a,ice cube,car tire?,embers,bathtub,C,https://github.com/hendrycks/test,obqa.csv,1017,0.19
A bicycle may be used for,rain,cats,coffee grinding,elephants,C,https://github.com/hendrycks/test,obqa.csv,1420,0.19
In an intel 8085A, which is the first machine cycle of an instruction?,"An op-code fetch cycle,A memory read cycle",A memory write cycle,An I/O read cycle,A,https://github.com/hendrycks/test,electrical_engineering_test.csv,122,0.19
New technology results in new goods and services, and it can also:,"Lower the quality of existing products.,Lower the available level of customer service.",Reduce prices through new production and distribution methods.,Bring back products that were considered obsolete.,C,https://github.com/hendrycks/test,marketing_test.csv,161,0.19
The 'post-industrial society' identified by Bell (1973) involved:,the increasing power of trade unions in resolving industrial disputes,"a resurgence of interest in industrial production and manufacturing,a shift towards a service economy", based on knowledge and information,all of the above,C,https://github.com/hendrycks/test,sociology_test.csv,130,0.19
Which tools are best used to determine the speed of a turtle as it walks along a path?,Meter stick and graduated cylinder,Stopwatch and meter stick,Balance and metric ruler,Balance and stopwatch,B,https://github.com/hendrycks/test,science_elementary.csv,431,0.189
Encapsulating Security Payload (ESP) belongs to which Internet Security Protocol?,Secure Socket Layer Protocol,Secure IP Protocol,Secure Http Protocol,Transport Layer Security Protocol,B,https://github.com/hendrycks/test,computer_security_test.csv,59,0.189
A navigator may be in charge of,shoveling a sidewalk,clearing a tree,conducting a car,riding a bike,C,https://github.com/hendrycks/test,obqa.csv,2481,0.189
Which of the following could be considered a higher-order central place function?,Winn-Dixie grocery store,Mercedes-Benz dealership,Shoe store,Family doctor,B,https://github.com/hendrycks/test,high_school_geography_test.csv,44,0.189
Temperature is generally proportional to a substance?????s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,https://github.com/hendrycks/test,conceptual_physics_test.csv,22,0.189
An employee of large manufacturing firm finds the work dull, and pursues the job only for the money. The employee performs minimally," and is not motivated so produce highest quantity or better quality. According to F. Herzberg's two-factor theory, the best way 10 increase this worker's self-motivation would be to,offer a raise and incentive pay for greater productivity,redesign the job to provide a challenge and a sense of accomplishment",increase opportunities for informed social interaction,provide the employee with a job tide carrying greater prestige,B,https://github.com/hendrycks/test,professional_psychology_test.csv,548,0.188
Sheila has been given 5 minutes to solve 20 arithmetic problems. What is the minimum rate Sheila can work in order to finish in time?,1 problem per minute,2 problems per minute,4 problems per minute,5 problems per minute,C,https://github.com/hendrycks/test,elementary_mathematics_test.csv,273,0.188
In a gasoline-powered car, chemical energy from gasoline is transformed to make the car move. The motion of the car is what form of energy?,"radiant energy,nuclear energy",electrical energy,mechanical energy,D,https://github.com/hendrycks/test,arc_easy.csv,53,0.188
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,https://github.com/hendrycks/test,electrical_engineering_test.csv,131,0.188
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,https://github.com/hendrycks/test,elementary_mathematics_test.csv,35,0.188
Friction is used to stop what using brakes?,dogs,birds,pickups,car toys,C,https://github.com/hendrycks/test,obqa.csv,1822,0.188
A student conducts an experiment using a common but potentially harmful bacteria culture. After working with the bacteria, which is the most important safety practice to follow?,"turn off any electrical equipment,dispose of waste materials",wash hands and tabletops thoroughly,return materials to their proper place,C,https://github.com/hendrycks/test,arc_easy.csv,172,0.188
What causes a chemical reaction?,mixing and heating edible items,putting water in a bowl,petting a small cat,rolling a ball on a floor,A,https://github.com/hendrycks/test,obqa.csv,86,0.188
An example of an electrical circuit running properly would be,dimming lights,swimming in pools,running outside,riding bikes,A,https://github.com/hendrycks/test,obqa.csv,2720,0.188
What temperature is most likely to result in sweat?,0 degrees Celsius,95 degrees Fahrenheit,34 degrees Celsius,33 degrees Celsius,B,https://github.com/hendrycks/test,obqa.csv,1123,0.188
Safety glasses should be worn around,water,bleach,air,computers,B,https://github.com/hendrycks/test,obqa.csv,1901,0.188
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,https://github.com/hendrycks/test,management_test.csv,61,0.188
Pushing on a pedal is an example of,force,patching,practice,speed,A,https://github.com/hendrycks/test,obqa.csv,1161,0.188
Which of the following likely make up a path for electrical energy to travel to a device?,steel or copper,rice or beans,peaches or cream,cotton and solar,A,https://github.com/hendrycks/test,obqa.csv,4120,0.188
According to Jean Piaget, egocentrism," animism, and trial-and-error learning are characteristic of the stage of development known as,preoperational,sensorimotor",concrete operational,adolescence,A,https://github.com/hendrycks/test,high_school_psychology_test.csv,318,0.188
A student plans to design a new toothpaste tube that will give the same amount of toothpaste every time it is squeezed. Which should the student do first when designing the new tube?,make a data table of amounts of toothpaste,gather building materials,create models of old toothpaste tubes,draw a few possible solutions,D,https://github.com/hendrycks/test,arc_hard.csv,613,0.188
Which of the following training methods will develop 2 response most resistant to extinction,Partial reinforcement,Large magnitude reinforcement,Mild punishment for each failure to respond,Reinforcement on every trial,A,https://github.com/hendrycks/test,professional_psychology_test.csv,213,0.188
